ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,BAJA CALIFORNIA,,VOTO EN EL EXTRANJERO,,,341,62,11,3,47,17,5,764,7,37,4,4,0,10,0,0,0,103,17,1,7,0,37,5,28,1510,2630
2,BAJA CALIFORNIA,1,ENSENADA,229,671,32486,15880,2777,1373,14284,1519,1078,108712,3795,1057,318,242,52,414,388,108,55,5468,2291,324,1175,17,15013,201,4665,213692,391569
2,BAJA CALIFORNIA,2,MEXICALI,580,1343,80591,32133,3515,2941,16958,3771,2243,200606,8374,2451,561,676,76,857,877,204,143,9931,2925,521,2427,225,28013,373,8185,409577,776148
2,BAJA CALIFORNIA,3,TECATE,41,136,7300,4880,463,335,2222,497,375,19333,1199,200,60,70,12,90,124,23,6,825,285,61,283,4,3234,56,976,42913,84638
2,BAJA CALIFORNIA,4,TIJUANA,1070,2410,110924,46868,5729,3988,34946,5810,3073,410722,13207,3301,805,929,102,1095,1261,230,131,17003,5894,816,4279,229,41140,602,13423,726507,1386657
2,BAJA CALIFORNIA,5,PLAYAS DE ROSARITO,27,141,7396,2449,595,233,1917,390,161,24773,783,231,63,110,10,44,68,8,9,1089,314,41,210,4,2386,15,924,44223,92555
3,BAJA CALIFORNIA SUR,,VOTO EN EL EXTRANJERO,,,31,6,1,1,3,0,0,89,0,5,0,1,0,1,0,0,0,3,0,0,1,0,1,0,3,146,220
3,BAJA CALIFORNIA SUR,1,COMONDU,72,114,5365,3652,155,139,1491,201,181,16782,1061,174,65,23,10,50,57,15,6,766,189,64,475,31,1407,44,924,33327,53666
3,BAJA CALIFORNIA SUR,2,MULEGE,44,85,4663,1483,139,157,1566,118,1350,12887,676,84,80,20,2,50,47,40,14,463,192,37,143,54,976,21,881,26143,41048
3,BAJA CALIFORNIA SUR,3,LA PAZ,223,397,20720,11080,473,1310,5280,680,575,64598,2833,524,147,152,10,334,267,48,20,2953,826,208,1422,166,8337,98,2594,125655,203030
3,BAJA CALIFORNIA SUR,4,LOS CABOS,134,357,18843,4694,607,1001,14975,437,352,53341,1491,455,174,101,44,110,168,31,15,2160,1606,196,568,148,5657,71,2065,109310,206467
3,BAJA CALIFORNIA SUR,5,LORETO,10,25,2190,716,34,189,784,17,20,3405,113,32,13,4,0,6,12,3,2,117,44,14,20,5,388,1,178,8307,11935
4,CAMPECHE,,VOTO EN EL EXTRANJERO,,,28,11,1,1,5,0,0,133,1,2,0,0,0,1,1,0,0,23,1,0,0,0,1,0,2,211,351
4,CAMPECHE,1,CAMPECHE,146,368,14905,27127,1225,894,11581,843,997,70179,2137,355,157,231,29,1402,839,168,20,3053,1202,145,583,141,5334,109,3108,146764,205172
4,CAMPECHE,2,CALKINI,36,76,1568,7431,597,383,2307,510,657,16456,401,36,23,24,21,362,121,84,4,398,152,27,67,2,498,2,822,32953,40662
4,CAMPECHE,3,CARMEN,135,301,8944,14439,771,462,5829,536,434,68352,1339,250,71,70,15,968,471,99,35,2656,1018,93,640,13,3401,22,2684,113612,178048
4,CAMPECHE,4,CHAMPOTON,56,117,4375,8866,859,373,2758,394,561,21686,927,119,47,38,27,496,301,66,19,914,288,72,257,21,729,3,1519,45715,64270
4,CAMPECHE,5,HECELCHAKAN,18,37,2366,2458,71,194,595,89,251,7496,3354,11,6,27,1,117,31,25,7,204,26,23,181,6,172,0,365,18076,22098
4,CAMPECHE,6,HOPELCHEN,32,54,3431,6557,245,191,1790,134,120,5413,423,91,25,235,3,235,149,28,2,225,108,15,41,6,138,2,498,20105,26997
4,CAMPECHE,7,PALIZADA,10,13,181,1268,246,5,196,154,28,2288,64,59,4,9,6,213,22,6,0,362,16,0,17,1,16,0,138,5299,6978
4,CAMPECHE,8,TENABO,8,17,822,1867,22,69,149,49,79,3227,54,13,5,5,1,96,59,5,0,46,16,2,6,0,64,0,93,6749,8006
4,CAMPECHE,9,ESCARCEGA,36,72,2129,4517,473,229,2165,212,154,13037,421,79,37,31,13,294,150,28,16,485,212,26,159,5,523,8,845,26248,39866
4,CAMPECHE,10,CANDELARIA,30,61,3758,4075,241,77,1373,202,177,8012,288,52,40,39,8,237,132,29,9,310,100,20,85,1,212,0,931,20408,30987
4,CAMPECHE,11,CALAKMUL,18,39,1235,3684,194,72,1208,206,102,4626,291,21,14,42,9,257,150,17,3,243,98,21,65,13,106,0,730,13407,18972
5,COAHUILA,,VOTO EN EL EXTRANJERO,,,449,53,4,2,40,13,1,597,14,49,2,7,0,11,1,0,0,86,4,0,7,1,34,4,26,1405,3148
5,COAHUILA,1,ABASOLO,2,2,272,349,3,0,27,4,1,206,6,2,1,0,0,0,1,0,0,0,6,0,0,0,13,0,10,901,1085
5,COAHUILA,2,ACUÑA,64,182,11405,13508,1619,512,4109,1630,338,23623,1336,195,112,231,45,136,149,36,6,552,284,47,216,0,3169,6,1524,64788,110572
5,COAHUILA,3,ALLENDE,15,31,2186,2156,73,64,826,374,68,3935,148,37,10,44,3,38,34,13,1,91,44,10,28,7,494,2,304,10990,17866
5,COAHUILA,4,ARTEAGA,21,37,2178,5371,191,102,453,83,60,2416,159,29,12,24,7,50,81,20,2,84,36,3,27,1,440,0,374,12203,18035
5,COAHUILA,5,CANDELA,3,4,446,581,11,1,42,5,12,191,9,2,1,3,0,9,6,4,0,2,1,1,0,2,20,0,31,1380,1633
5,COAHUILA,6,CASTAÑOS,23,43,1447,3168,234,248,694,134,86,5339,342,22,34,22,3,25,46,8,3,128,28,8,45,30,443,2,303,12842,20815
5,COAHUILA,7,CUATROCIENEGAS,14,23,1888,1840,54,38,320,50,36,1348,182,16,3,28,2,25,19,8,1,55,13,4,55,4,181,0,139,6309,9465
5,COAHUILA,8,ESCOBEDO,4,6,204,722,329,4,76,6,4,366,22,3,7,1,1,3,6,1,0,5,1,2,1,0,28,0,41,1833,2355
5,COAHUILA,9,FRANCISCO I. MADERO,42,78,3498,7235,229,530,1406,240,246,13155,649,65,11,32,2,52,57,15,7,442,137,19,145,19,686,6,468,29351,42019
5,COAHUILA,10,FRONTERA,41,99,5016,7084,312,206,1961,130,134,17023,452,59,17,23,4,67,65,12,5,292,161,30,78,18,1693,82,507,35431,59573
5,COAHUILA,11,GENERAL CEPEDA,16,20,3201,1726,48,45,145,10,19,1187,63,13,11,14,0,17,37,5,0,28,12,3,11,2,106,0,146,6849,9144
5,COAHUILA,12,GUERRERO,5,5,584,466,3,1,23,1,10,124,10,2,1,3,0,8,5,1,0,3,1,0,0,0,25,0,34,1305,1780
5,COAHUILA,13,HIDALGO,2,3,244,373,5,2,25,28,23,108,9,1,1,2,1,6,4,6,0,2,0,0,0,0,14,0,16,870,1109
5,COAHUILA,14,JIMENEZ,10,16,1031,1860,67,57,472,133,20,878,47,13,10,26,0,19,49,0,2,22,16,5,9,0,84,0,192,5012,8129
5,COAHUILA,15,JUAREZ,4,4,71,349,244,4,49,2,6,237,17,2,7,0,1,5,2,1,0,1,1,1,1,0,17,0,30,1048,1334
5,COAHUILA,16,LAMADRID,2,3,381,409,1,2,55,10,3,420,14,0,1,3,0,0,5,0,0,8,4,1,0,0,28,0,23,1368,1568
5,COAHUILA,17,MATAMOROS,62,137,4533,15758,270,538,1593,273,531,27005,948,55,21,34,3,94,117,23,4,567,194,35,226,42,936,21,835,54656,80559
5,COAHUILA,18,MONCLOVA,124,290,22488,20970,1280,368,5908,360,529,45898,1350,259,72,86,9,161,168,34,10,967,437,69,209,71,6932,28,1700,110363,169719
5,COAHUILA,19,MORELOS,6,12,946,1208,32,16,496,28,19,1157,63,7,3,4,0,14,13,3,0,39,23,1,9,0,163,1,155,4400,6652
5,COAHUILA,20,MUZQUIZ,48,93,4468,9195,308,225,2223,1115,190,10509,521,53,21,79,9,41,120,24,4,215,114,25,53,26,955,5,861,31359,53018
5,COAHUILA,21,NADADORES,8,12,601,1023,13,8,135,30,26,1641,37,1,3,2,0,10,10,2,1,16,10,0,3,2,94,0,50,3718,5008
5,COAHUILA,22,NAVA,16,39,2495,2602,67,170,768,153,76,5931,252,21,7,22,1,40,61,9,2,149,45,10,48,0,510,15,329,13783,21637
5,COAHUILA,23,OCAMPO,13,20,409,1763,11,7,92,84,21,2202,48,5,2,3,0,24,10,0,8,50,15,6,5,0,100,1,144,5010,7337
5,COAHUILA,24,PARRAS,34,67,2899,4272,405,1285,1382,213,289,7428,395,74,38,24,6,131,212,25,16,253,92,30,96,12,839,1,633,21050,33585
5,COAHUILA,25,PIEDRAS NEGRAS,87,216,13378,14411,397,503,3565,488,329,28591,1231,218,56,83,9,106,174,37,25,870,297,79,259,0,4338,49,1086,70579,126105
5,COAHUILA,26,PROGRESO,6,6,145,1202,16,4,76,12,11,475,25,3,1,0,0,4,8,1,0,5,5,0,0,1,10,2,37,2043,2845
5,COAHUILA,27,RAMOS ARIZPE,35,108,9441,10007,229,220,1532,165,120,11326,482,115,29,43,2,90,85,28,1,418,103,15,64,38,2302,14,695,37564,63919
5,COAHUILA,28,SABINAS,37,88,6983,7405,216,235,1659,636,377,9024,472,84,28,140,13,55,74,17,6,189,87,13,58,10,1698,4,643,30126,49336
5,COAHUILA,29,SACRAMENTO,2,4,332,561,8,4,90,56,12,471,18,1,2,19,0,5,4,2,0,10,0,0,0,0,24,0,36,1655,1888
5,COAHUILA,30,SALTILLO,377,955,76150,92658,1734,2452,15045,1739,2197,113829,4607,1281,262,325,27,1226,1385,262,43,4313,1211,247,849,184,25134,85,6262,353507,570465
5,COAHUILA,31,SAN BUENAVENTURA,17,31,1592,2730,39,103,552,60,88,5255,170,12,1,14,0,43,29,12,1,102,46,6,36,10,505,1,191,11598,17812
5,COAHUILA,32,SAN JUAN DE SABINAS,33,63,5686,4575,53,46,1281,79,84,7397,235,57,15,33,0,39,55,11,0,134,73,15,40,0,806,17,424,21155,33059
5,COAHUILA,33,SAN PEDRO,75,141,6827,11733,572,311,2558,862,355,21756,1047,108,91,109,6,112,136,28,3,678,221,57,161,39,876,13,1110,49769,72759
5,COAHUILA,34,SIERRA MOJADA,5,10,616,748,10,10,181,92,6,907,67,11,4,16,0,9,11,2,0,52,12,1,14,5,58,1,56,2889,3840
5,COAHUILA,35,TORREON,367,849,79930,73983,1394,1954,10872,1109,1733,125691,4357,1214,322,337,14,721,1553,171,49,3682,1071,167,921,205,16905,75,4410,332840,497356
5,COAHUILA,36,VIESCA,22,31,1437,3981,160,38,249,64,51,3354,127,18,6,9,1,18,24,8,0,79,30,2,24,0,106,0,249,10035,15114
5,COAHUILA,37,VILLA UNION,8,11,1006,668,65,8,272,23,9,919,41,5,1,10,1,3,4,3,0,7,7,0,8,2,58,0,85,3205,5131
5,COAHUILA,38,ZARAGOZA,13,22,1969,1790,93,15,488,37,24,1511,86,20,17,25,3,6,22,6,1,47,15,4,12,0,227,1,208,6627,10472
6,COLIMA,,VOTO EN EL EXTRANJERO,,,72,26,2,1,16,5,1,381,5,14,1,1,0,2,0,0,0,39,1,0,0,0,12,0,5,584,1168
6,COLIMA,1,COLIMA,91,227,14438,12047,475,518,4509,1198,842,36657,1434,369,161,183,21,292,331,117,35,1518,559,93,275,40,4301,62,1873,82348,123072
6,COLIMA,2,COMALA,13,32,2565,3036,80,47,610,295,87,3660,215,40,55,22,2,22,59,7,3,160,40,15,27,1,422,10,339,11819,16597
6,COLIMA,3,COQUIMATLAN,15,34,1841,2632,74,61,780,200,204,3415,208,30,47,13,1,23,68,18,10,198,63,9,33,0,273,3,299,10503,15996
6,COLIMA,4,CUAUHTEMOC,18,43,2594,3006,134,54,1211,126,192,5867,304,36,45,19,2,38,47,18,3,206,94,17,53,2,625,1,457,15151,22909
6,COLIMA,5,VILLA DE ALVAREZ,67,168,8575,8718,325,304,3735,1071,514,31572,966,248,73,100,14,202,293,47,7,1291,371,55,229,14,4075,78,1228,64105,98772
6,COLIMA,6,ARMERIA,21,41,1387,2275,195,301,738,126,232,6146,175,25,79,6,2,36,185,7,4,420,107,14,74,9,310,0,526,13379,21499
6,COLIMA,7,IXTLAHUACAN,8,12,223,1111,9,89,537,25,26,1101,311,9,5,1,0,9,47,1,2,305,17,24,36,0,49,1,119,4057,5084
6,COLIMA,8,MANZANILLO,70,233,8943,7199,667,4358,4805,945,399,46115,1565,234,88,60,13,189,811,34,29,2257,624,84,402,196,3867,30,2530,86444,136912
6,COLIMA,9,MINATITLAN,7,16,385,1085,33,61,1310,121,65,2082,114,9,7,9,2,2,53,2,0,164,48,13,17,6,156,0,165,5909,7341
6,COLIMA,10,TECOMAN,60,144,5933,7907,561,679,2248,456,289,22321,545,123,131,39,10,134,388,29,34,1098,328,60,220,78,1663,15,1521,46810,82538
7,CHIAPAS,,VOTO EN EL EXTRANJERO,,,54,19,3,0,24,2,1,617,5,7,2,1,0,2,0,1,0,48,11,0,0,0,8,1,31,837,2534
7,CHIAPAS,1,ACACOYAGUA,6,18,554,600,86,594,460,113,376,3988,183,14,9,3,0,5,13,9,2,105,27,5,28,0,147,1,387,7709,11832
7,CHIAPAS,2,ACALA,11,27,285,677,122,415,875,184,113,6814,509,16,3,5,1,2,14,2,1,240,49,14,59,3,139,0,644,11186,14979
7,CHIAPAS,3,ACAPETAHUA,14,37,623,604,112,1251,1280,187,401,6959,629,18,8,23,5,14,41,9,12,297,90,16,86,0,211,12,725,13613,20009
7,CHIAPAS,4,ALTAMIRANO,9,40,358,4947,120,4840,710,87,46,3288,333,13,5,5,1,22,51,9,19,131,29,7,43,0,74,0,813,15951,20182
7,CHIAPAS,5,AMATAN,10,27,176,1531,65,399,909,103,63,3403,110,4,2,0,0,1,7,1,2,51,32,5,25,4,49,3,890,7835,14462
7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,14,40,496,2089,792,1735,1778,224,328,5241,510,50,40,6,33,3,34,15,9,207,79,31,45,1,119,1,1532,15398,21173
7,CHIAPAS,7,AMATENANGO DEL VALLE,4,11,69,1526,52,909,372,198,100,1442,88,0,1,0,0,1,10,4,4,17,8,2,14,0,28,1,700,5546,6293
7,CHIAPAS,8,ANGEL ALBINO CORZO,12,34,359,604,107,1776,1094,643,1037,5886,451,14,2,3,8,25,31,20,82,378,68,29,68,20,161,0,917,13783,18826
7,CHIAPAS,9,ARRIAGA,25,58,1272,1597,299,946,1242,355,223,11058,583,42,11,8,2,15,33,8,15,409,125,26,102,0,470,1,996,19838,30789
7,CHIAPAS,10,BEJUCAL DE OCAMPO,3,9,209,454,597,87,267,62,33,523,32,5,12,2,2,0,3,0,0,8,5,0,2,0,38,0,353,2694,5358
7,CHIAPAS,11,BELLA VISTA,14,27,189,2096,1590,890,828,35,105,2697,268,9,10,1,1,3,17,3,3,78,38,10,20,4,45,0,734,9674,13832
7,CHIAPAS,12,BERRIOZABAL,14,53,862,2998,238,1249,1420,1384,322,11762,1112,36,7,71,6,25,39,13,9,439,118,30,154,12,655,4,1408,24373,32843
7,CHIAPAS,13,BOCHIL,11,43,956,1227,163,928,1688,208,129,8899,864,37,6,11,4,7,20,3,19,423,102,40,109,6,225,1,832,16907,22429
7,CHIAPAS,14,EL BOSQUE,8,27,481,2596,108,292,755,228,870,3702,467,9,3,1,0,7,15,7,17,119,20,10,46,5,193,11,1120,11082,15416
7,CHIAPAS,15,CACAHOATAN,23,57,845,3491,174,2109,1231,199,133,12520,683,25,7,12,3,17,53,23,23,392,110,28,134,19,411,1,1241,23884,32160
7,CHIAPAS,16,CATAZAJA,11,26,176,942,45,965,523,47,60,5586,263,5,0,0,0,71,12,5,5,335,55,7,42,10,44,0,540,9738,13299
7,CHIAPAS,17,CINTALAPA,37,105,1392,5288,546,4333,2578,380,381,18954,1132,81,21,17,12,55,164,32,55,914,279,45,232,34,651,20,2293,39889,60535
7,CHIAPAS,18,COAPILLA,5,12,152,311,469,688,200,44,28,2547,113,2,3,2,1,0,23,0,2,23,10,2,4,1,42,1,240,4908,5913
7,CHIAPAS,19,COMITAN DE DOMINGUEZ,54,174,3120,8471,767,2879,5452,722,495,35058,1770,163,50,48,25,117,267,69,36,2061,709,111,580,52,1574,14,3670,68280,105790
7,CHIAPAS,20,LA CONCORDIA,24,61,980,4571,292,3112,1708,438,399,9331,708,30,5,7,1,17,123,10,37,278,89,24,100,5,211,2,2578,25056,32883
7,CHIAPAS,21,COPAINALA,14,32,294,1198,70,1259,620,106,120,6423,334,14,1,2,2,13,38,3,10,234,61,16,86,2,113,1,606,11626,15452
7,CHIAPAS,22,CHALCHIHUITAN,5,21,2510,2035,180,118,1854,961,57,686,55,2,2,4,3,1,3,17,2,30,16,4,3,5,36,2,391,8977,10620
7,CHIAPAS,23,CHAMULA,39,119,1000,9542,477,2462,1943,919,425,20995,791,43,12,9,8,132,140,10,5,626,142,25,134,0,503,4,2945,43292,62270
7,CHIAPAS,24,CHANAL,6,15,10,786,421,71,138,13,7,600,46,1,0,0,6,2,2,0,0,12,2,0,1,0,4,0,138,2260,7024
7,CHIAPAS,25,CHAPULTENANGO,3,10,165,114,233,327,509,41,68,1646,160,4,5,0,4,6,12,2,3,89,21,4,19,5,47,1,260,3745,4784
7,CHIAPAS,26,CHENALHO,16,55,240,5128,144,6010,565,198,142,6234,160,4,1,0,1,8,32,8,7,147,35,8,16,5,109,3,802,20007,28449
7,CHIAPAS,27,CHIAPA DE CORZO,31,114,1517,5082,239,4984,2475,395,216,28011,1288,74,33,15,4,42,193,18,25,1271,311,51,309,6,759,7,1858,49183,69512
7,CHIAPAS,28,CHIAPILLA,3,7,104,255,448,20,333,41,27,1669,253,7,6,0,5,0,0,1,1,45,8,5,11,0,82,0,261,3582,4644
7,CHIAPAS,29,CHICOASEN,3,7,26,13,51,18,93,9,2,251,45,0,2,0,0,0,0,0,0,12,2,0,2,0,5,0,36,567,4266
7,CHIAPAS,30,CHICOMUSELO,17,41,354,2508,321,2077,6847,104,236,2205,163,8,13,1,5,8,65,14,13,96,123,24,21,6,98,2,1165,16477,23436
7,CHIAPAS,31,CHILON,33,128,700,3617,268,12852,1985,584,510,23189,514,12,14,5,4,20,141,11,44,366,158,22,118,22,246,4,2218,47624,71900
7,CHIAPAS,32,ESCUINTLA,13,40,843,2112,176,179,819,120,71,7292,1348,13,10,7,1,8,12,8,2,275,69,30,160,0,262,12,749,14578,21365
7,CHIAPAS,33,FRANCISCO LEON,2,11,219,56,11,1085,110,13,9,2265,37,1,0,0,0,0,2,0,1,18,2,0,1,1,12,5,75,3923,4544
7,CHIAPAS,34,FRONTERA COMALAPA,28,82,921,3053,1127,740,2438,587,1232,15367,1183,39,15,9,21,35,44,51,23,642,256,58,243,99,387,2,2342,30914,49095
7,CHIAPAS,35,FRONTERA HIDALGO,5,17,550,773,37,74,777,71,55,3910,279,10,2,5,0,4,6,6,0,122,57,14,60,0,142,1,359,7314,9666
7,CHIAPAS,36,LA GRANDEZA,3,10,218,178,44,41,321,38,1072,1081,115,6,0,1,0,1,3,10,4,18,5,2,8,0,54,3,419,3642,4902
7,CHIAPAS,37,HUEHUETAN,16,49,859,1116,530,1177,2185,207,145,10608,540,40,17,1,8,26,39,6,12,448,140,28,110,1,315,1,951,19510,26460
7,CHIAPAS,38,HUITIUPAN,10,32,638,5419,295,250,620,222,109,3962,243,12,3,1,6,11,21,7,6,80,19,5,19,3,105,1,1219,13276,16187
7,CHIAPAS,39,HUIXTAN,11,29,111,1254,1210,1642,1954,62,48,2915,201,23,9,0,4,1,22,3,10,79,27,3,20,0,29,0,1025,10652,14929
7,CHIAPAS,40,HUIXTLA,25,72,1759,1994,159,1389,1611,315,395,14773,595,62,24,15,7,35,80,53,34,502,208,35,176,0,589,4,1075,25889,38273
7,CHIAPAS,41,LA INDEPENDENCIA,15,50,571,4023,104,8619,1702,150,81,4841,422,24,8,1,1,11,70,14,47,184,58,12,44,0,91,0,1770,22848,30550
7,CHIAPAS,42,IXHUATAN,4,12,229,152,53,1080,167,72,28,3260,100,1,1,2,0,3,15,0,3,60,14,4,17,0,56,0,136,5453,6755
7,CHIAPAS,43,IXTACOMITAN,6,13,723,172,46,90,517,48,394,2900,168,12,12,8,0,3,3,10,3,73,22,4,18,6,59,0,265,5556,7242
7,CHIAPAS,44,IXTAPA,9,33,352,1883,84,3483,1218,116,55,7237,299,13,2,1,1,5,28,4,9,124,28,12,60,1,74,6,574,15669,18508
7,CHIAPAS,45,IXTAPANGAJOYA,2,8,171,604,25,540,209,40,24,1585,91,20,1,1,0,180,1,1,0,16,3,1,11,2,21,0,209,3756,4377
7,CHIAPAS,46,JIQUIPILAS,24,55,661,2117,200,3314,1720,326,356,10064,856,43,6,3,3,109,86,9,31,625,123,56,135,6,250,0,1859,22958,30615
7,CHIAPAS,47,JITOTOL,7,24,158,1591,879,814,582,113,94,4879,211,4,6,0,7,1,13,4,3,61,21,7,36,4,55,1,737,10281,12397
7,CHIAPAS,48,JUAREZ,13,29,488,506,103,718,894,151,112,6516,436,14,3,6,3,14,12,3,9,216,78,48,78,6,207,4,477,11102,15158
7,CHIAPAS,49,LARRAINZAR,9,30,122,4880,43,2368,429,39,42,2641,115,1,2,0,0,2,13,1,3,46,6,4,10,4,20,1,360,11152,15056
7,CHIAPAS,50,LA LIBERTAD,5,9,215,140,56,33,232,156,64,1942,194,0,8,5,3,0,1,1,0,29,13,4,16,13,95,0,377,3597,4401
7,CHIAPAS,51,MAPASTEPEC,21,55,903,821,202,1191,1336,324,634,10750,871,31,15,17,3,17,34,36,27,459,136,88,174,0,419,2,1232,19722,31718
7,CHIAPAS,52,LAS MARGARITAS,37,158,972,2646,15254,13047,3133,537,712,13504,820,70,138,14,64,25,249,30,53,374,151,44,128,0,331,3,5122,57421,81416
7,CHIAPAS,53,MAZAPA DE MADERO,5,12,197,810,27,355,420,39,22,1684,86,2,4,1,1,1,10,1,1,26,15,2,24,2,22,0,330,4082,5822
7,CHIAPAS,54,MAZATAN,15,38,698,943,175,213,1079,893,165,6964,643,54,8,4,9,16,10,5,5,220,54,24,75,2,225,12,609,13105,18883
7,CHIAPAS,55,METAPA,2,7,244,196,36,136,207,40,272,1760,148,8,8,0,0,2,7,4,1,79,12,4,11,0,48,0,142,3365,4601
7,CHIAPAS,56,MITONTIC,5,13,222,1095,43,1529,226,64,213,1230,44,3,1,1,1,0,42,3,6,29,17,2,5,0,19,0,413,5208,7062
7,CHIAPAS,57,MOTOZINTLA,27,88,1040,5221,454,2760,2276,373,357,14111,953,52,17,10,7,25,86,16,17,530,233,54,152,12,462,19,2316,31553,48110
7,CHIAPAS,58,NICOLAS RUIZ,1,4,14,48,22,7,197,16,9,1035,67,2,0,1,0,0,0,0,0,147,52,5,39,5,8,0,103,1777,2805
7,CHIAPAS,59,OCOSINGO,56,257,2179,11123,959,19162,4619,3018,695,35600,1742,133,32,32,31,89,402,43,51,1761,433,80,334,29,1069,45,5395,89056,134660
7,CHIAPAS,60,OCOTEPEC,3,14,97,2144,14,36,52,28,27,2883,25,0,0,0,0,1,0,0,1,7,2,0,3,2,17,1,786,6126,7849
7,CHIAPAS,61,OCOZOCOAUTLA DE ESPINOSA,28,104,1595,2425,2654,2772,3463,3778,445,20696,1485,55,41,31,33,33,44,5,24,909,270,60,213,25,710,3,2472,44241,62684
7,CHIAPAS,62,OSTUACAN,10,25,523,2056,57,1100,484,103,128,4628,263,10,5,1,0,8,25,5,10,90,37,12,37,7,86,0,518,10193,12924
7,CHIAPAS,63,OSUMACINTA,2,5,607,191,20,354,150,18,27,895,49,8,5,5,0,1,5,0,2,21,3,0,0,0,54,0,101,2516,2960
7,CHIAPAS,64,OXCHUC,19,68,310,966,293,5711,1244,250,230,9631,490,14,2,1,6,22,82,7,12,1023,183,46,141,28,97,1,1110,21900,35272
7,CHIAPAS,65,PALENQUE,33,142,1580,1899,1001,4839,4467,667,441,33244,1884,75,39,23,19,47,134,31,34,1732,456,133,443,175,910,18,3244,57535,83924
7,CHIAPAS,66,PANTELHO,8,24,118,423,3766,2507,561,119,141,1393,166,22,13,3,6,8,8,1,3,46,21,8,15,0,33,0,539,9920,13323
7,CHIAPAS,67,PANTEPEC,5,15,1568,210,29,1022,520,51,56,2165,101,3,2,2,0,1,7,3,7,20,7,3,6,1,34,1,535,6354,7459
7,CHIAPAS,68,PICHUCALCO,18,45,947,1193,109,930,1336,214,144,8848,538,52,19,7,1,23,27,7,12,555,116,40,99,4,259,3,832,16315,22679
7,CHIAPAS,69,PIJIJIAPAN,26,71,785,3524,256,2392,1225,188,267,13157,714,25,8,7,2,16,81,12,23,410,106,24,151,0,285,1,1014,24673,36121
7,CHIAPAS,70,EL PORVENIR,5,17,196,683,30,490,925,71,221,1429,79,7,0,0,4,2,38,8,8,18,24,1,5,0,32,0,378,4649,9009
7,CHIAPAS,71,PUEBLO NUEVO SOLISTAHUACAN,8,28,292,618,1699,841,999,143,347,6032,282,7,13,3,6,9,26,6,4,48,38,2,27,0,98,13,1024,12577,15575
7,CHIAPAS,72,RAYON,3,12,186,725,18,535,509,51,43,2455,144,4,0,2,0,6,8,8,2,50,15,11,14,1,40,0,309,5136,6161
7,CHIAPAS,73,REFORMA,18,53,391,804,100,1114,966,144,88,15839,625,15,1,2,3,11,30,8,14,557,135,33,160,5,210,5,831,22091,29686
7,CHIAPAS,74,LAS ROSAS,12,30,449,567,105,983,891,324,1152,6241,403,18,6,9,1,11,31,23,46,225,75,32,71,43,249,2,1339,13296,17991
7,CHIAPAS,75,SABANILLA,10,31,1058,2641,127,381,803,163,722,4811,401,13,5,1,2,7,19,36,6,58,22,3,21,73,306,0,3430,15109,17906
7,CHIAPAS,76,SALTO DE AGUA,21,73,642,1151,373,3555,3256,2063,532,13014,1071,16,6,16,21,21,60,12,27,551,216,60,182,207,366,1,2737,30156,40640
7,CHIAPAS,77,SAN CRISTOBAL DE LAS CASAS,52,219,4921,4059,754,2630,5369,752,595,54850,2577,312,72,56,21,112,146,43,28,3524,887,136,770,0,2751,39,2838,88242,133291
7,CHIAPAS,78,SAN FERNANDO,13,44,852,715,118,2599,1423,251,189,10388,821,74,13,9,4,124,144,2,28,617,106,38,146,8,405,3,965,20042,25478
7,CHIAPAS,79,SAN JUAN CANCUC,9,39,81,5639,53,3865,692,240,111,5149,93,1,1,0,1,1,36,9,22,59,36,10,14,5,27,0,899,17044,21322
7,CHIAPAS,80,SAN LUCAS,2,8,65,487,848,33,105,32,18,1587,64,2,3,0,0,0,0,0,0,13,5,1,3,0,19,0,635,3920,4910
7,CHIAPAS,81,SILTEPEC,17,44,295,3334,127,1198,1723,149,963,5748,477,1,0,0,1,9,39,32,21,148,90,19,74,17,206,1,1719,16391,24033
7,CHIAPAS,82,SIMOJOVEL,14,54,579,3813,296,5603,2031,503,412,5182,342,25,4,1,4,24,48,8,34,159,64,19,34,4,117,1,2916,22223,29206
7,CHIAPAS,83,SITALA,4,15,68,255,39,101,226,43,2335,1281,201,1,0,0,0,1,1,3,4,14,2,3,7,2,97,18,1753,6455,8586
7,CHIAPAS,84,SOCOLTENANGO,7,23,362,800,314,359,830,157,942,4398,356,6,8,1,5,9,11,21,16,141,56,10,46,8,131,0,683,9670,13016
7,CHIAPAS,85,SOLOSUCHIAPA,3,11,55,32,6,164,67,12,141,752,37,0,2,0,0,1,1,1,2,9,4,2,0,1,14,0,127,1430,5681
7,CHIAPAS,86,SOYALO,4,12,122,1292,39,171,408,48,57,2431,364,9,4,0,0,8,8,3,0,98,15,7,23,0,93,1,406,5607,7087
